Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
7.87,15.590944088570822,-12.59861626843941,-1.1585823755601286,-0.1415660649411801,0.11494972022958794,1.0677532483324899
7.88,12.334260516859679,-9.699382625478268,-3.694747453767971,-0.14442598544504234,0.10927319083553422,1.0648532225349479
7.89,9.872893354240098,-7.703073328743469,-5.545653443992079,-0.14728590594890456,0.08656707325931931,1.0474530677496958
7.9,8.995302833863201,-7.893533933025587,-5.884750724643824,-0.15014582645276678,0.055346161592023824,1.0182715581619297
7.91,8.954165778220533,-9.233812259455311,-5.093523736456419,-0.17016526997980236,0.03831657340986265,1.0066714549717617
7.92,8.542795221793863,-10.722226611437796,-3.9137477808555565,-0.17016526997980236,0.02980177931878206,0.9834712485914258
7.93,7.514368830727186,-11.681583729303282,-1.8155833568228845,-0.17302519048366458,0.026963514621755197,0.9747711711987999
7.94,5.766043965913835,-11.850882044220722,1.038485421995969,-0.1789237765228804,0.026963514621755197,0.9689711196037158
7.95,4.0451438048622625,-11.342987099468404,3.7795217739309073,-0.18178369702674263,0.02980177931878206,0.9805712227938839
7.96,3.2086903401280322,-10.750442997257368,5.792911877800643,-0.18178369702674263,0.032640044015808924,0.9892713001865098
7.97,3.3595262108178114,-10.298980824144198,7.142236473727379,-0.18464361753060488,0.03831657340986265,1.0066714549717617
7.98,4.093137036445374,-10.186115280865906,8.24430263584555,-0.18464361753060488,0.04399310280391637,1.0095714807693037
7.99,4.531932296633823,-10.193169377320798,9.268659004481028,-0.19322337904219153,0.052507896894996964,1.0095714807693037
8.0,4.216548203373375,-9.748761300662522,10.427241380041158,-0.19322337904219153,0.058184426289050684,1.0124715065668457
8.01,3.8051776469467047,-9.706436721933162,11.95317914297401,-0.19608329954605375,0.058184426289050684,1.0153715323643877
8.02,3.770896767244482,-10.15084479859144,13.253052052139033,-0.198943220049916,0.058184426289050684,1.0240716097570135
8.03,4.326247018420488,-10.341305402873557,14.072537147047417,-0.198943220049916,0.058184426289050684,1.032952938761986
